geo,geo_label,c_resid,c_resid_label,time,value
ES,Spain,DO,Dominican Republic,2021,0
ES,Spain,DO,Dominican Republic,2022,0
ES,Spain,DO,Dominican Republic,2023,0
ES,Spain,DO,Dominican Republic,2024,0
ES,Spain,DO,Dominican Republic,2025,0
EU27_2020,European Union - 27 countries (from 2020),DO,Dominican Republic,2021,0
EU27_2020,European Union - 27 countries (from 2020),DO,Dominican Republic,2022,0
EU27_2020,European Union - 27 countries (from 2020),DO,Dominican Republic,2023,0
EU27_2020,European Union - 27 countries (from 2020),DO,Dominican Republic,2024,0
EU27_2020,European Union - 27 countries (from 2020),DO,Dominican Republic,2025,0
FI,Finland,DO,Dominican Republic,2021,0
FI,Finland,DO,Dominican Republic,2022,0
FI,Finland,DO,Dominican Republic,2023,0
FI,Finland,DO,Dominican Republic,2024,0
FI,Finland,DO,Dominican Republic,2025,0
FR,France,DO,Dominican Republic,2021,0
FR,France,DO,Dominican Republic,2022,0
FR,France,DO,Dominican Republic,2023,0
FR,France,DO,Dominican Republic,2024,0
FR,France,DO,Dominican Republic,2025,0
HR,Croatia,DO,Dominican Republic,2021,0
HR,Croatia,DO,Dominican Republic,2022,0
HR,Croatia,DO,Dominican Republic,2023,0
HR,Croatia,DO,Dominican Republic,2024,0
HR,Croatia,DO,Dominican Republic,2025,0
HU,Hungary,DO,Dominican Republic,2021,0
HU,Hungary,DO,Dominican Republic,2022,0
HU,Hungary,DO,Dominican Republic,2023,0
HU,Hungary,DO,Dominican Republic,2024,0
HU,Hungary,DO,Dominican Republic,2025,0
IE,Ireland,DO,Dominican Republic,2021,0
IE,Ireland,DO,Dominican Republic,2022,0
IE,Ireland,DO,Dominican Republic,2023,0
IE,Ireland,DO,Dominican Republic,2024,0
IE,Ireland,DO,Dominican Republic,2025,0
IS,Iceland,DO,Dominican Republic,2021,0
IS,Iceland,DO,Dominican Republic,2022,0
IS,Iceland,DO,Dominican Republic,2023,0
IS,Iceland,DO,Dominican Republic,2024,0
IS,Iceland,DO,Dominican Republic,2025,0
IT,Italy,DO,Dominican Republic,2021,0
IT,Italy,DO,Dominican Republic,2022,0
IT,Italy,DO,Dominican Republic,2023,0
IT,Italy,DO,Dominican Republic,2024,0
IT,Italy,DO,Dominican Republic,2025,0
LI,Liechtenstein,DO,Dominican Republic,2021,0
LI,Liechtenstein,DO,Dominican Republic,2022,0
LI,Liechtenstein,DO,Dominican Republic,2023,0
LI,Liechtenstein,DO,Dominican Republic,2024,0
LI,Liechtenstein,DO,Dominican Republic,2025,0
LT,Lithuania,DO,Dominican Republic,2021,0
LT,Lithuania,DO,Dominican Republic,2022,0
LT,Lithuania,DO,Dominican Republic,2023,0
LT,Lithuania,DO,Dominican Republic,2024,0
LT,Lithuania,DO,Dominican Republic,2025,0
LU,Luxembourg,DO,Dominican Republic,2021,0
LU,Luxembourg,DO,Dominican Republic,2022,0
LU,Luxembourg,DO,Dominican Republic,2023,0
LU,Luxembourg,DO,Dominican Republic,2024,0
LU,Luxembourg,DO,Dominican Republic,2025,0
LV,Latvia,DO,Dominican Republic,2021,0
LV,Latvia,DO,Dominican Republic,2022,0
LV,Latvia,DO,Dominican Republic,2023,0
LV,Latvia,DO,Dominican Republic,2024,0
LV,Latvia,DO,Dominican Republic,2025,0
MT,Malta,DO,Dominican Republic,2021,0
MT,Malta,DO,Dominican Republic,2022,0
MT,Malta,DO,Dominican Republic,2023,0
MT,Malta,DO,Dominican Republic,2024,0
MT,Malta,DO,Dominican Republic,2025,0
NL,Netherlands,DO,Dominican Republic,2021,0
NL,Netherlands,DO,Dominican Republic,2022,0
NL,Netherlands,DO,Dominican Republic,2023,0
NL,Netherlands,DO,Dominican Republic,2024,0
NL,Netherlands,DO,Dominican Republic,2025,0
NO,Norway,DO,Dominican Republic,2021,0
NO,Norway,DO,Dominican Republic,2022,0
NO,Norway,DO,Dominican Republic,2023,0
NO,Norway,DO,Dominican Republic,2024,0
NO,Norway,DO,Dominican Republic,2025,0
PL,Poland,DO,Dominican Republic,2021,0
PL,Poland,DO,Dominican Republic,2022,0
PL,Poland,DO,Dominican Republic,2023,0
PL,Poland,DO,Dominican Republic,2024,0
PL,Poland,DO,Dominican Republic,2025,0
PT,Portugal,DO,Dominican Republic,2021,0
PT,Portugal,DO,Dominican Republic,2022,0
PT,Portugal,DO,Dominican Republic,2023,0
PT,Portugal,DO,Dominican Republic,2024,0
PT,Portugal,DO,Dominican Republic,2025,0
RO,Romania,DO,Dominican Republic,2021,0
RO,Romania,DO,Dominican Republic,2022,0
RO,Romania,DO,Dominican Republic,2023,0
RO,Romania,DO,Dominican Republic,2024,0
RO,Romania,DO,Dominican Republic,2025,0
SE,Sweden,DO,Dominican Republic,2021,0
SE,Sweden,DO,Dominican Republic,2022,0
SE,Sweden,DO,Dominican Republic,2023,0
SE,Sweden,DO,Dominican Republic,2024,0
SE,Sweden,DO,Dominican Republic,2025,0
SI,Slovenia,DO,Dominican Republic,2021,0
SI,Slovenia,DO,Dominican Republic,2022,0
SI,Slovenia,DO,Dominican Republic,2023,0
SI,Slovenia,DO,Dominican Republic,2024,0
SI,Slovenia,DO,Dominican Republic,2025,0
SK,Slovakia,DO,Dominican Republic,2021,0
SK,Slovakia,DO,Dominican Republic,2022,0
SK,Slovakia,DO,Dominican Republic,2023,0
SK,Slovakia,DO,Dominican Republic,2024,0
SK,Slovakia,DO,Dominican Republic,2025,0
AT,Austria,DZ,Algeria,2021,0
AT,Austria,DZ,Algeria,2022,0
AT,Austria,DZ,Algeria,2023,0
AT,Austria,DZ,Algeria,2024,0
AT,Austria,DZ,Algeria,2025,0
BE,Belgium,DZ,Algeria,2021,0
BE,Belgium,DZ,Algeria,2022,0
BE,Belgium,DZ,Algeria,2023,0
BE,Belgium,DZ,Algeria,2024,0
BE,Belgium,DZ,Algeria,2025,0
BG,Bulgaria,DZ,Algeria,2021,0
BG,Bulgaria,DZ,Algeria,2022,0
BG,Bulgaria,DZ,Algeria,2023,0
BG,Bulgaria,DZ,Algeria,2024,0
BG,Bulgaria,DZ,Algeria,2025,0
CH,Switzerland,DZ,Algeria,2021,0
CH,Switzerland,DZ,Algeria,2022,0
CH,Switzerland,DZ,Algeria,2023,0
CH,Switzerland,DZ,Algeria,2024,0
CH,Switzerland,DZ,Algeria,2025,0
CY,Cyprus,DZ,Algeria,2021,0
CY,Cyprus,DZ,Algeria,2022,0
CY,Cyprus,DZ,Algeria,2023,0
CY,Cyprus,DZ,Algeria,2024,0
CY,Cyprus,DZ,Algeria,2025,0
CZ,Czechia,DZ,Algeria,2021,0
CZ,Czechia,DZ,Algeria,2022,0
CZ,Czechia,DZ,Algeria,2023,0
CZ,Czechia,DZ,Algeria,2024,0
CZ,Czechia,DZ,Algeria,2025,0
DE,Germany,DZ,Algeria,2021,0
DE,Germany,DZ,Algeria,2022,0
DE,Germany,DZ,Algeria,2023,0
DE,Germany,DZ,Algeria,2024,0
DE,Germany,DZ,Algeria,2025,0
DK,Denmark,DZ,Algeria,2021,0
DK,Denmark,DZ,Algeria,2022,0
DK,Denmark,DZ,Algeria,2023,0
DK,Denmark,DZ,Algeria,2024,0
DK,Denmark,DZ,Algeria,2025,0
EE,Estonia,DZ,Algeria,2021,0
EE,Estonia,DZ,Algeria,2022,0
EE,Estonia,DZ,Algeria,2023,0
EE,Estonia,DZ,Algeria,2024,0
EE,Estonia,DZ,Algeria,2025,0
EL,Greece,DZ,Algeria,2021,0
EL,Greece,DZ,Algeria,2022,0
EL,Greece,DZ,Algeria,2023,0
EL,Greece,DZ,Algeria,2024,0
EL,Greece,DZ,Algeria,2025,0
ES,Spain,DZ,Algeria,2021,0
ES,Spain,DZ,Algeria,2022,0
ES,Spain,DZ,Algeria,2023,0
ES,Spain,DZ,Algeria,2024,0
ES,Spain,DZ,Algeria,2025,0
EU27_2020,European Union - 27 countries (from 2020),DZ,Algeria,2021,5
EU27_2020,European Union - 27 countries (from 2020),DZ,Algeria,2022,10
EU27_2020,European Union - 27 countries (from 2020),DZ,Algeria,2023,0
EU27_2020,European Union - 27 countries (from 2020),DZ,Algeria,2024,0
EU27_2020,European Union - 27 countries (from 2020),DZ,Algeria,2025,0
FI,Finland,DZ,Algeria,2021,0
FI,Finland,DZ,Algeria,2022,5
FI,Finland,DZ,Algeria,2023,0
FI,Finland,DZ,Algeria,2024,0
FI,Finland,DZ,Algeria,2025,0
FR,France,DZ,Algeria,2021,0
FR,France,DZ,Algeria,2022,0
FR,France,DZ,Algeria,2023,0
FR,France,DZ,Algeria,2024,0
FR,France,DZ,Algeria,2025,0
HR,Croatia,DZ,Algeria,2021,0
HR,Croatia,DZ,Algeria,2022,0
HR,Croatia,DZ,Algeria,2023,0
HR,Croatia,DZ,Algeria,2024,0
HR,Croatia,DZ,Algeria,2025,0
HU,Hungary,DZ,Algeria,2021,0
HU,Hungary,DZ,Algeria,2022,0
HU,Hungary,DZ,Algeria,2023,0
HU,Hungary,DZ,Algeria,2024,0
HU,Hungary,DZ,Algeria,2025,0
IE,Ireland,DZ,Algeria,2021,0
IE,Ireland,DZ,Algeria,2022,0
IE,Ireland,DZ,Algeria,2023,0
IE,Ireland,DZ,Algeria,2024,0
IE,Ireland,DZ,Algeria,2025,0
IS,Iceland,DZ,Algeria,2021,0
IS,Iceland,DZ,Algeria,2022,0
IS,Iceland,DZ,Algeria,2023,0
IS,Iceland,DZ,Algeria,2024,0
IS,Iceland,DZ,Algeria,2025,0
IT,Italy,DZ,Algeria,2021,0
IT,Italy,DZ,Algeria,2022,0
IT,Italy,DZ,Algeria,2023,0
IT,Italy,DZ,Algeria,2024,0
IT,Italy,DZ,Algeria,2025,0
LI,Liechtenstein,DZ,Algeria,2021,0
LI,Liechtenstein,DZ,Algeria,2022,0
LI,Liechtenstein,DZ,Algeria,2023,0
LI,Liechtenstein,DZ,Algeria,2024,0
LI,Liechtenstein,DZ,Algeria,2025,0
LT,Lithuania,DZ,Algeria,2021,0
LT,Lithuania,DZ,Algeria,2022,0
LT,Lithuania,DZ,Algeria,2023,0
LT,Lithuania,DZ,Algeria,2024,0
LT,Lithuania,DZ,Algeria,2025,0
LU,Luxembourg,DZ,Algeria,2021,0
LU,Luxembourg,DZ,Algeria,2022,0
LU,Luxembourg,DZ,Algeria,2023,0
LU,Luxembourg,DZ,Algeria,2024,0
LU,Luxembourg,DZ,Algeria,2025,0
LV,Latvia,DZ,Algeria,2021,0
LV,Latvia,DZ,Algeria,2022,0
LV,Latvia,DZ,Algeria,2023,0
LV,Latvia,DZ,Algeria,2024,0
LV,Latvia,DZ,Algeria,2025,0
MT,Malta,DZ,Algeria,2021,0
MT,Malta,DZ,Algeria,2022,0
MT,Malta,DZ,Algeria,2023,0
MT,Malta,DZ,Algeria,2024,0
MT,Malta,DZ,Algeria,2025,0
NL,Netherlands,DZ,Algeria,2021,0
NL,Netherlands,DZ,Algeria,2022,0
NL,Netherlands,DZ,Algeria,2023,0
NL,Netherlands,DZ,Algeria,2024,0
NL,Netherlands,DZ,Algeria,2025,0
NO,Norway,DZ,Algeria,2021,0
NO,Norway,DZ,Algeria,2022,0
NO,Norway,DZ,Algeria,2023,0
NO,Norway,DZ,Algeria,2024,0
NO,Norway,DZ,Algeria,2025,0
PL,Poland,DZ,Algeria,2021,0
PL,Poland,DZ,Algeria,2022,0
PL,Poland,DZ,Algeria,2023,0
PL,Poland,DZ,Algeria,2024,0
PL,Poland,DZ,Algeria,2025,0
PT,Portugal,DZ,Algeria,2021,0
PT,Portugal,DZ,Algeria,2022,0
PT,Portugal,DZ,Algeria,2023,0
PT,Portugal,DZ,Algeria,2024,0
PT,Portugal,DZ,Algeria,2025,0
RO,Romania,DZ,Algeria,2021,0
RO,Romania,DZ,Algeria,2022,0
RO,Romania,DZ,Algeria,2023,0
RO,Romania,DZ,Algeria,2024,0
RO,Romania,DZ,Algeria,2025,0
SE,Sweden,DZ,Algeria,2021,5
SE,Sweden,DZ,Algeria,2022,5
SE,Sweden,DZ,Algeria,2023,0
SE,Sweden,DZ,Algeria,2024,0
SE,Sweden,DZ,Algeria,2025,0
SI,Slovenia,DZ,Algeria,2021,0
SI,Slovenia,DZ,Algeria,2022,0
SI,Slovenia,DZ,Algeria,2023,0
SI,Slovenia,DZ,Algeria,2024,0
SI,Slovenia,DZ,Algeria,2025,0
SK,Slovakia,DZ,Algeria,2021,0
SK,Slovakia,DZ,Algeria,2022,0
SK,Slovakia,DZ,Algeria,2023,0
SK,Slovakia,DZ,Algeria,2024,0
SK,Slovakia,DZ,Algeria,2025,0
AT,Austria,EC,Ecuador,2021,0
AT,Austria,EC,Ecuador,2022,0
AT,Austria,EC,Ecuador,2023,0
AT,Austria,EC,Ecuador,2024,0
AT,Austria,EC,Ecuador,2025,0
BE,Belgium,EC,Ecuador,2021,0
BE,Belgium,EC,Ecuador,2022,0
BE,Belgium,EC,Ecuador,2023,0
BE,Belgium,EC,Ecuador,2024,0
BE,Belgium,EC,Ecuador,2025,0
BG,Bulgaria,EC,Ecuador,2021,0
BG,Bulgaria,EC,Ecuador,2022,0
BG,Bulgaria,EC,Ecuador,2023,0
BG,Bulgaria,EC,Ecuador,2024,0
BG,Bulgaria,EC,Ecuador,2025,0
CH,Switzerland,EC,Ecuador,2021,0
CH,Switzerland,EC,Ecuador,2022,0
CH,Switzerland,EC,Ecuador,2023,0
CH,Switzerland,EC,Ecuador,2024,0
CH,Switzerland,EC,Ecuador,2025,0
CY,Cyprus,EC,Ecuador,2021,0
CY,Cyprus,EC,Ecuador,2022,0
CY,Cyprus,EC,Ecuador,2023,0
CY,Cyprus,EC,Ecuador,2024,0
CY,Cyprus,EC,Ecuador,2025,0
CZ,Czechia,EC,Ecuador,2021,0
CZ,Czechia,EC,Ecuador,2022,0
CZ,Czechia,EC,Ecuador,2023,0
CZ,Czechia,EC,Ecuador,2024,0
CZ,Czechia,EC,Ecuador,2025,0
DE,Germany,EC,Ecuador,2021,0
DE,Germany,EC,Ecuador,2022,0
DE,Germany,EC,Ecuador,2023,0
DE,Germany,EC,Ecuador,2024,0
DE,Germany,EC,Ecuador,2025,0
DK,Denmark,EC,Ecuador,2021,0
DK,Denmark,EC,Ecuador,2022,0
DK,Denmark,EC,Ecuador,2023,0
DK,Denmark,EC,Ecuador,2024,0
DK,Denmark,EC,Ecuador,2025,0
EE,Estonia,EC,Ecuador,2021,0
EE,Estonia,EC,Ecuador,2022,0
EE,Estonia,EC,Ecuador,2023,0
EE,Estonia,EC,Ecuador,2024,0
EE,Estonia,EC,Ecuador,2025,0
EL,Greece,EC,Ecuador,2021,0
EL,Greece,EC,Ecuador,2022,0
EL,Greece,EC,Ecuador,2023,0
EL,Greece,EC,Ecuador,2024,0
EL,Greece,EC,Ecuador,2025,0
ES,Spain,EC,Ecuador,2021,0
ES,Spain,EC,Ecuador,2022,0
ES,Spain,EC,Ecuador,2023,0
ES,Spain,EC,Ecuador,2024,0
ES,Spain,EC,Ecuador,2025,0
EU27_2020,European Union - 27 countries (from 2020),EC,Ecuador,2021,0
EU27_2020,European Union - 27 countries (from 2020),EC,Ecuador,2022,0
EU27_2020,European Union - 27 countries (from 2020),EC,Ecuador,2023,0
EU27_2020,European Union - 27 countries (from 2020),EC,Ecuador,2024,0
EU27_2020,European Union - 27 countries (from 2020),EC,Ecuador,2025,0
FI,Finland,EC,Ecuador,2021,0
FI,Finland,EC,Ecuador,2022,0
FI,Finland,EC,Ecuador,2023,0
FI,Finland,EC,Ecuador,2024,0
FI,Finland,EC,Ecuador,2025,0
FR,France,EC,Ecuador,2021,0
FR,France,EC,Ecuador,2022,0
FR,France,EC,Ecuador,2023,0
FR,France,EC,Ecuador,2024,0
FR,France,EC,Ecuador,2025,0
HR,Croatia,EC,Ecuador,2021,0
HR,Croatia,EC,Ecuador,2022,0
HR,Croatia,EC,Ecuador,2023,0
HR,Croatia,EC,Ecuador,2024,0
HR,Croatia,EC,Ecuador,2025,0
HU,Hungary,EC,Ecuador,2021,0
HU,Hungary,EC,Ecuador,2022,0
HU,Hungary,EC,Ecuador,2023,0
HU,Hungary,EC,Ecuador,2024,0
HU,Hungary,EC,Ecuador,2025,0
IE,Ireland,EC,Ecuador,2021,0
IE,Ireland,EC,Ecuador,2022,0
IE,Ireland,EC,Ecuador,2023,0
IE,Ireland,EC,Ecuador,2024,0
IE,Ireland,EC,Ecuador,2025,0
IS,Iceland,EC,Ecuador,2021,0
IS,Iceland,EC,Ecuador,2022,0
IS,Iceland,EC,Ecuador,2023,0
IS,Iceland,EC,Ecuador,2024,0
IS,Iceland,EC,Ecuador,2025,0
IT,Italy,EC,Ecuador,2021,0
IT,Italy,EC,Ecuador,2022,0
IT,Italy,EC,Ecuador,2023,0
IT,Italy,EC,Ecuador,2024,0
IT,Italy,EC,Ecuador,2025,0
LI,Liechtenstein,EC,Ecuador,2021,0
LI,Liechtenstein,EC,Ecuador,2022,0
LI,Liechtenstein,EC,Ecuador,2023,0
LI,Liechtenstein,EC,Ecuador,2024,0
LI,Liechtenstein,EC,Ecuador,2025,0
LT,Lithuania,EC,Ecuador,2021,0
LT,Lithuania,EC,Ecuador,2022,0
LT,Lithuania,EC,Ecuador,2023,0
LT,Lithuania,EC,Ecuador,2024,0
LT,Lithuania,EC,Ecuador,2025,0
LU,Luxembourg,EC,Ecuador,2021,0
LU,Luxembourg,EC,Ecuador,2022,0
LU,Luxembourg,EC,Ecuador,2023,0
LU,Luxembourg,EC,Ecuador,2024,0
LU,Luxembourg,EC,Ecuador,2025,0
LV,Latvia,EC,Ecuador,2021,0
LV,Latvia,EC,Ecuador,2022,0
LV,Latvia,EC,Ecuador,2023,0
LV,Latvia,EC,Ecuador,2024,0
LV,Latvia,EC,Ecuador,2025,0
MT,Malta,EC,Ecuador,2021,0
MT,Malta,EC,Ecuador,2022,0
MT,Malta,EC,Ecuador,2023,0
MT,Malta,EC,Ecuador,2024,0
MT,Malta,EC,Ecuador,2025,0
NL,Netherlands,EC,Ecuador,2021,0
NL,Netherlands,EC,Ecuador,2022,0
NL,Netherlands,EC,Ecuador,2023,0
NL,Netherlands,EC,Ecuador,2024,0
NL,Netherlands,EC,Ecuador,2025,0
NO,Norway,EC,Ecuador,2021,0
NO,Norway,EC,Ecuador,2022,0
NO,Norway,EC,Ecuador,2023,0
NO,Norway,EC,Ecuador,2024,0
NO,Norway,EC,Ecuador,2025,0
PL,Poland,EC,Ecuador,2021,0
PL,Poland,EC,Ecuador,2022,0
PL,Poland,EC,Ecuador,2023,0
PL,Poland,EC,Ecuador,2024,0
PL,Poland,EC,Ecuador,2025,0
PT,Portugal,EC,Ecuador,2021,0
PT,Portugal,EC,Ecuador,2022,0
PT,Portugal,EC,Ecuador,2023,0
PT,Portugal,EC,Ecuador,2024,0
PT,Portugal,EC,Ecuador,2025,0
RO,Romania,EC,Ecuador,2021,0
RO,Romania,EC,Ecuador,2022,0
RO,Romania,EC,Ecuador,2023,0
RO,Romania,EC,Ecuador,2024,0
RO,Romania,EC,Ecuador,2025,0
SE,Sweden,EC,Ecuador,2021,0
SE,Sweden,EC,Ecuador,2022,0
SE,Sweden,EC,Ecuador,2023,0
SE,Sweden,EC,Ecuador,2024,0
SE,Sweden,EC,Ecuador,2025,0
SI,Slovenia,EC,Ecuador,2021,0
SI,Slovenia,EC,Ecuador,2022,0
SI,Slovenia,EC,Ecuador,2023,0
SI,Slovenia,EC,Ecuador,2024,0
SI,Slovenia,EC,Ecuador,2025,0
SK,Slovakia,EC,Ecuador,2021,0
SK,Slovakia,EC,Ecuador,2022,0
SK,Slovakia,EC,Ecuador,2023,0
SK,Slovakia,EC,Ecuador,2024,0
SK,Slovakia,EC,Ecuador,2025,0
AT,Austria,EE,Estonia,2021,0
AT,Austria,EE,Estonia,2022,0
AT,Austria,EE,Estonia,2023,0
AT,Austria,EE,Estonia,2024,0
AT,Austria,EE,Estonia,2025,0
BE,Belgium,EE,Estonia,2021,0
BE,Belgium,EE,Estonia,2022,0
BE,Belgium,EE,Estonia,2023,0
BE,Belgium,EE,Estonia,2024,0
BE,Belgium,EE,Estonia,2025,0
BG,Bulgaria,EE,Estonia,2021,0
BG,Bulgaria,EE,Estonia,2022,0
BG,Bulgaria,EE,Estonia,2023,0
BG,Bulgaria,EE,Estonia,2024,0
BG,Bulgaria,EE,Estonia,2025,0
CH,Switzerland,EE,Estonia,2021,0
CH,Switzerland,EE,Estonia,2022,0
CH,Switzerland,EE,Estonia,2023,0
CH,Switzerland,EE,Estonia,2024,0
CH,Switzerland,EE,Estonia,2025,0
CY,Cyprus,EE,Estonia,2021,0
CY,Cyprus,EE,Estonia,2022,0
CY,Cyprus,EE,Estonia,2023,0
CY,Cyprus,EE,Estonia,2024,0
CY,Cyprus,EE,Estonia,2025,0
CZ,Czechia,EE,Estonia,2021,0
CZ,Czechia,EE,Estonia,2022,0
CZ,Czechia,EE,Estonia,2023,0
CZ,Czechia,EE,Estonia,2024,0
CZ,Czechia,EE,Estonia,2025,0
DE,Germany,EE,Estonia,2021,0
DE,Germany,EE,Estonia,2022,0
DE,Germany,EE,Estonia,2023,0
DE,Germany,EE,Estonia,2024,0
DE,Germany,EE,Estonia,2025,0
DK,Denmark,EE,Estonia,2021,0
DK,Denmark,EE,Estonia,2022,0
DK,Denmark,EE,Estonia,2023,0
DK,Denmark,EE,Estonia,2024,0
DK,Denmark,EE,Estonia,2025,0
EE,Estonia,EE,Estonia,2021,0
EE,Estonia,EE,Estonia,2022,0
EE,Estonia,EE,Estonia,2023,0
EE,Estonia,EE,Estonia,2024,0
EE,Estonia,EE,Estonia,2025,0
EL,Greece,EE,Estonia,2021,0
EL,Greece,EE,Estonia,2022,0
EL,Greece,EE,Estonia,2023,0
EL,Greece,EE,Estonia,2024,0
EL,Greece,EE,Estonia,2025,0
ES,Spain,EE,Estonia,2021,0
ES,Spain,EE,Estonia,2022,0
ES,Spain,EE,Estonia,2023,0
ES,Spain,EE,Estonia,2024,0
ES,Spain,EE,Estonia,2025,0
EU27_2020,European Union - 27 countries (from 2020),EE,Estonia,2021,0
EU27_2020,European Union - 27 countries (from 2020),EE,Estonia,2022,0
EU27_2020,European Union - 27 countries (from 2020),EE,Estonia,2023,0
EU27_2020,European Union - 27 countries (from 2020),EE,Estonia,2024,0
EU27_2020,European Union - 27 countries (from 2020),EE,Estonia,2025,0
FI,Finland,EE,Estonia,2021,0
FI,Finland,EE,Estonia,2022,0
FI,Finland,EE,Estonia,2023,0
FI,Finland,EE,Estonia,2024,0
FI,Finland,EE,Estonia,2025,0
FR,France,EE,Estonia,2021,0
FR,France,EE,Estonia,2022,0
FR,France,EE,Estonia,2023,0
FR,France,EE,Estonia,2024,0
FR,France,EE,Estonia,2025,0
HR,Croatia,EE,Estonia,2021,0
HR,Croatia,EE,Estonia,2022,0
HR,Croatia,EE,Estonia,2023,0
HR,Croatia,EE,Estonia,2024,0
HR,Croatia,EE,Estonia,2025,0
HU,Hungary,EE,Estonia,2021,0
HU,Hungary,EE,Estonia,2022,0
HU,Hungary,EE,Estonia,2023,0
HU,Hungary,EE,Estonia,2024,0
HU,Hungary,EE,Estonia,2025,0
IE,Ireland,EE,Estonia,2021,0
IE,Ireland,EE,Estonia,2022,0
IE,Ireland,EE,Estonia,2023,0
IE,Ireland,EE,Estonia,2024,0
IE,Ireland,EE,Estonia,2025,0
IS,Iceland,EE,Estonia,2021,0
IS,Iceland,EE,Estonia,2022,0
IS,Iceland,EE,Estonia,2023,0
IS,Iceland,EE,Estonia,2024,0
IS,Iceland,EE,Estonia,2025,0
IT,Italy,EE,Estonia,2021,0
IT,Italy,EE,Estonia,2022,0
IT,Italy,EE,Estonia,2023,0
IT,Italy,EE,Estonia,2024,0
IT,Italy,EE,Estonia,2025,0
LI,Liechtenstein,EE,Estonia,2021,0
LI,Liechtenstein,EE,Estonia,2022,0
LI,Liechtenstein,EE,Estonia,2023,0
LI,Liechtenstein,EE,Estonia,2024,0
LI,Liechtenstein,EE,Estonia,2025,0
LT,Lithuania,EE,Estonia,2021,0
LT,Lithuania,EE,Estonia,2022,0
LT,Lithuania,EE,Estonia,2023,0
LT,Lithuania,EE,Estonia,2024,0
LT,Lithuania,EE,Estonia,2025,0
LU,Luxembourg,EE,Estonia,2021,0
LU,Luxembourg,EE,Estonia,2022,0
LU,Luxembourg,EE,Estonia,2023,0
LU,Luxembourg,EE,Estonia,2024,0
LU,Luxembourg,EE,Estonia,2025,0
LV,Latvia,EE,Estonia,2021,0
LV,Latvia,EE,Estonia,2022,0
LV,Latvia,EE,Estonia,2023,0
LV,Latvia,EE,Estonia,2024,0
LV,Latvia,EE,Estonia,2025,0
MT,Malta,EE,Estonia,2021,0
MT,Malta,EE,Estonia,2022,0
MT,Malta,EE,Estonia,2023,0
MT,Malta,EE,Estonia,2024,0
MT,Malta,EE,Estonia,2025,0
NL,Netherlands,EE,Estonia,2021,0
NL,Netherlands,EE,Estonia,2022,0
NL,Netherlands,EE,Estonia,2023,0
NL,Netherlands,EE,Estonia,2024,0
NL,Netherlands,EE,Estonia,2025,0
NO,Norway,EE,Estonia,2021,0
NO,Norway,EE,Estonia,2022,0
NO,Norway,EE,Estonia,2023,0
NO,Norway,EE,Estonia,2024,0
NO,Norway,EE,Estonia,2025,0
PL,Poland,EE,Estonia,2021,0
PL,Poland,EE,Estonia,2022,0
PL,Poland,EE,Estonia,2023,0
PL,Poland,EE,Estonia,2024,0
PL,Poland,EE,Estonia,2025,0
PT,Portugal,EE,Estonia,2021,0
PT,Portugal,EE,Estonia,2022,0
PT,Portugal,EE,Estonia,2023,0
PT,Portugal,EE,Estonia,2024,0
PT,Portugal,EE,Estonia,2025,0
RO,Romania,EE,Estonia,2021,0
RO,Romania,EE,Estonia,2022,0
RO,Romania,EE,Estonia,2023,0
RO,Romania,EE,Estonia,2024,0
RO,Romania,EE,Estonia,2025,0
SE,Sweden,EE,Estonia,2021,0
SE,Sweden,EE,Estonia,2022,0
SE,Sweden,EE,Estonia,2023,0
SE,Sweden,EE,Estonia,2024,0
SE,Sweden,EE,Estonia,2025,0
SI,Slovenia,EE,Estonia,2021,0
SI,Slovenia,EE,Estonia,2022,0
SI,Slovenia,EE,Estonia,2023,0
SI,Slovenia,EE,Estonia,2024,0
SI,Slovenia,EE,Estonia,2025,0
SK,Slovakia,EE,Estonia,2021,0
SK,Slovakia,EE,Estonia,2022,0
SK,Slovakia,EE,Estonia,2023,0
SK,Slovakia,EE,Estonia,2024,0
SK,Slovakia,EE,Estonia,2025,0
AT,Austria,EG,Egypt,2021,0
AT,Austria,EG,Egypt,2022,0
AT,Austria,EG,Egypt,2023,0
AT,Austria,EG,Egypt,2024,0
AT,Austria,EG,Egypt,2025,0
BE,Belgium,EG,Egypt,2021,25
BE,Belgium,EG,Egypt,2022,20
BE,Belgium,EG,Egypt,2023,85
BE,Belgium,EG,Egypt,2024,0
BE,Belgium,EG,Egypt,2025,40
BG,Bulgaria,EG,Egypt,2021,0
BG,Bulgaria,EG,Egypt,2022,0
BG,Bulgaria,EG,Egypt,2023,0
BG,Bulgaria,EG,Egypt,2024,0
BG,Bulgaria,EG,Egypt,2025,0
CH,Switzerland,EG,Egypt,2021,0
CH,Switzerland,EG,Egypt,2022,0
CH,Switzerland,EG,Egypt,2023,0
CH,Switzerland,EG,Egypt,2024,0
CH,Switzerland,EG,Egypt,2025,0
CY,Cyprus,EG,Egypt,2021,0
CY,Cyprus,EG,Egypt,2022,0
CY,Cyprus,EG,Egypt,2023,0
CY,Cyprus,EG,Egypt,2024,0
CY,Cyprus,EG,Egypt,2025,0
CZ,Czechia,EG,Egypt,2021,0
CZ,Czechia,EG,Egypt,2022,0
CZ,Czechia,EG,Egypt,2023,0
CZ,Czechia,EG,Egypt,2024,0
